"ï..region","subregion","country","agency","calendar_year","location_type","amount"
"Asia","South-eastern Asia","Malaysia","IOM",2020,"COU",29144.57
"Asia","South-eastern Asia","Malaysia","UN",2020,"COU",1031918.77
"Asia","South-eastern Asia","Malaysia","UNCDF",2020,"COU",239281.61
"Asia","South-eastern Asia","Malaysia","UNDP",2020,"COU",8389897.25
"Asia","South-eastern Asia","Malaysia","UNEP",2020,"COU",52583.1
"Asia","South-eastern Asia","Malaysia","UNFPA",2020,"COU",877979.59
"Asia","South-eastern Asia","Malaysia","UNHABITAT",2020,"COU",105364.8
"Asia","South-eastern Asia","Malaysia","UNHCR",2020,"COU",12444402.89
"Asia","South-eastern Asia","Malaysia","UNICEF",2020,"COU",12421426.52
"Asia","South-eastern Asia","Malaysia","UNIDO",2020,"COU",1868784.72
"Asia","South-eastern Asia","Malaysia","UNOPS",2020,"COU",95989.3
"Asia","South-eastern Asia","Malaysia","UNU",2020,"COU",2338187
"Asia","South-eastern Asia","Malaysia","WHO",2020,"COU",2951372
"Asia","South-eastern Asia","Myanmar","FAO",2020,"COU",7669582.88
"Asia","South-eastern Asia","Myanmar","ICAO",2020,"COU",182004.26
"Asia","South-eastern Asia","Myanmar","ICC",2020,"COU",135461.35
"Asia","South-eastern Asia","Myanmar","ILO",2020,"COU",8440739.03
"Asia","South-eastern Asia","Myanmar","IOM",2020,"COU",10311707.78
"Asia","South-eastern Asia","Myanmar","UN",2020,"COU",23323431.36
"Asia","South-eastern Asia","Myanmar","UNAIDS",2020,"COU",6651987
"Asia","South-eastern Asia","Myanmar","UNCDF",2020,"COU",1693144.8
"Asia","South-eastern Asia","Myanmar","UNDP",2020,"COU",31273854.07
"Asia","South-eastern Asia","Myanmar","UNEP",2020,"COU",193535
"Asia","South-eastern Asia","Myanmar","UNFPA",2020,"COU",13729757.22
"Asia","South-eastern Asia","Myanmar","UNHABITAT",2020,"COU",2604505.11
"Asia","South-eastern Asia","Myanmar","UNHCR",2020,"COU",22329970.89
"Asia","South-eastern Asia","Myanmar","UNICEF",2020,"COU",62741894.83
"Asia","South-eastern Asia","Myanmar","UNIDO",2020,"COU",1165225.99
"Asia","South-eastern Asia","Myanmar","UNODC",2020,"COU",3453328.56
"Asia","South-eastern Asia","Myanmar","UNOPS",2020,"COU",116779439.65
"Asia","South-eastern Asia","Myanmar","UNWOMEN",2020,"COU",3780303.34
"Asia","South-eastern Asia","Myanmar","UNWTO",2020,"COU",51082.33
"Asia","South-eastern Asia","Myanmar","UPU",2020,"COU",4624.01
"Asia","South-eastern Asia","Myanmar","WFP",2020,"COU",60467027.76
"Asia","South-eastern Asia","Myanmar","WHO",2020,"COU",21469698
"Asia","South-eastern Asia","Myanmar","WMO",2020,"COU",742639.86
"Asia","South-eastern Asia","Philippines","FAO",2020,"COU",2875831.73
"Asia","South-eastern Asia","Philippines","ILO",2020,"COU",5783887.58
"Asia","South-eastern Asia","Philippines","IOM",2020,"COU",5248690.53
"Asia","South-eastern Asia","Philippines","UN",2020,"COU",5746214.99
"Asia","South-eastern Asia","Philippines","UNAIDS",2020,"COU",247277
"Asia","South-eastern Asia","Philippines","UNDP",2020,"COU",24379405.98
"Asia","South-eastern Asia","Philippines","UNEP",2020,"COU",148153.07
"Asia","South-eastern Asia","Philippines","UNFPA",2020,"COU",8338363.23
"Asia","South-eastern Asia","Philippines","UNHABITAT",2020,"COU",3002295.82
"Asia","South-eastern Asia","Philippines","UNHCR",2020,"COU",3233313.33
"Asia","South-eastern Asia","Philippines","UNICEF",2020,"COU",29370132.51
"Asia","South-eastern Asia","Philippines","UNIDO",2020,"COU",3511300.54
"Asia","South-eastern Asia","Philippines","UNODC",2020,"COU",351627
"Asia","South-eastern Asia","Philippines","UNOPS",2020,"COU",2041555.03
"Asia","South-eastern Asia","Philippines","UNWOMEN",2020,"COU",846392.17
"Asia","South-eastern Asia","Philippines","WFP",2020,"COU",5142348.29
"Asia","South-eastern Asia","Philippines","WHO",2020,"COU",14513173
"Asia","South-eastern Asia","Philippines","WMO",2020,"COU",26323.9
"Asia","South-eastern Asia","Singapore","ICAO",2020,"COU",161231.56
"Asia","South-eastern Asia","Singapore","WHO",2020,"COU",-1161
"Asia","South-eastern Asia","Singapore","WMO",2020,"COU",258976.22
"Asia","South-eastern Asia","South-eastern Asia","ILO",2020,"SUB",342109.98
"Asia","South-eastern Asia","South-eastern Asia","IOM",2020,"SUB",3261611.16
"Asia","South-eastern Asia","South-eastern Asia","UN",2020,"SUB",830286.96
"Asia","South-eastern Asia","South-eastern Asia","UNODC",2020,"SUB",9620616.44
"Asia","South-eastern Asia","Thailand","FAO",2020,"COU",671867.22
"Asia","South-eastern Asia","Thailand","ILO",2020,"COU",3313987.74
"Asia","South-eastern Asia","Thailand","IOM",2020,"COU",4263455.41
"Asia","South-eastern Asia","Thailand","ITU",2020,"COU",181193.66
"Asia","South-eastern Asia","Thailand","UN",2020,"COU",95098952.23
"Asia","South-eastern Asia","Thailand","UNAIDS",2020,"COU",444998
"Asia","South-eastern Asia","Thailand","UNCDF",2020,"COU",2430965.76
"Asia","South-eastern Asia","Thailand","UNDP",2020,"COU",9844025.98
"Asia","South-eastern Asia","Thailand","UNEP",2020,"COU",124769.3
"Asia","South-eastern Asia","Thailand","UNFPA",2020,"COU",1240597.44
"Asia","South-eastern Asia","Thailand","UNHABITAT",2020,"COU",16419.98
"Asia","South-eastern Asia","Thailand","UNHCR",2020,"COU",13526646.35
"Asia","South-eastern Asia","Thailand","UNICEF",2020,"COU",19531630.26
"Asia","South-eastern Asia","Thailand","UNIDO",2020,"COU",3976291.4
"Asia","South-eastern Asia","Thailand","UNODC",2020,"COU",1416225.11
"Asia","South-eastern Asia","Thailand","UNOPS",2020,"COU",2123695.12
"Asia","South-eastern Asia","Thailand","UNWOMEN",2020,"COU",473900.42
"Asia","South-eastern Asia","Thailand","WFP",2020,"COU",11908466.21
"Asia","South-eastern Asia","Thailand","WHO",2020,"COU",10998348
"Asia","South-eastern Asia","Thailand","WMO",2020,"COU",141945.64
"Asia","South-eastern Asia","Timor-Leste","FAO",2020,"COU",1597858.28
"Asia","South-eastern Asia","Timor-Leste","ILO",2020,"COU",8938297.9
"Asia","South-eastern Asia","Timor-Leste","IOM",2020,"COU",1293899.69
"Asia","South-eastern Asia","Timor-Leste","UN",2020,"COU",2244032.06
"Asia","South-eastern Asia","Timor-Leste","UNDP",2020,"COU",14548761.28
"Asia","South-eastern Asia","Timor-Leste","UNEP",2020,"COU",37682.23
"Asia","South-eastern Asia","Timor-Leste","UNFPA",2020,"COU",2551846.73
"Asia","South-eastern Asia","Timor-Leste","UNICEF",2020,"COU",10436875.85
"Asia","South-eastern Asia","Timor-Leste","UNOPS",2020,"COU",72767.69
"Asia","South-eastern Asia","Timor-Leste","UNWOMEN",2020,"COU",1960744.23
"Asia","South-eastern Asia","Timor-Leste","WFP",2020,"COU",2300863.05
"Asia","South-eastern Asia","Timor-Leste","WHO",2020,"COU",6092069
"Asia","South-eastern Asia","Vietnam","FAO",2020,"COU",4017994.38
"Asia","South-eastern Asia","Vietnam","ILO",2020,"COU",14288399.36
"Asia","South-eastern Asia","Vietnam","IOM",2020,"COU",2274046.42
"Asia","South-eastern Asia","Vietnam","UN",2020,"COU",4834645.92
"Asia","South-eastern Asia","Vietnam","UNAIDS",2020,"COU",500795
"Asia","South-eastern Asia","Vietnam","UNDP",2020,"COU",26883270.14
"Asia","South-eastern Asia","Vietnam","UNEP",2020,"COU",84041.23
"Asia","South-eastern Asia","Vietnam","UNFPA",2020,"COU",5376081.65
"Asia","South-eastern Asia","Vietnam","UNHABITAT",2020,"COU",173517.03
"Asia","South-eastern Asia","Vietnam","UNICEF",2020,"COU",13815626.78
"Asia","South-eastern Asia","Vietnam","UNIDO",2020,"COU",1885700.68
"Asia","South-eastern Asia","Vietnam","UNODC",2020,"COU",304313.43
"Asia","South-eastern Asia","Vietnam","UNOPS",2020,"COU",70197.59
"Asia","South-eastern Asia","Vietnam","UNWOMEN",2020,"COU",2724994.03
"Asia","South-eastern Asia","Vietnam","WHO",2020,"COU",11606319
"Asia","South-eastern Asia","Vietnam","WMO",2020,"COU",3750.85
"Asia","Southern Asia","Afghanistan","FAO",2020,"COU",34672184.5
"Asia","Southern Asia","Afghanistan","ICAO",2020,"COU",2221.38
"Asia","Southern Asia","Afghanistan","ILO",2020,"COU",3327817.32
"Asia","Southern Asia","Afghanistan","IOM",2020,"COU",36604350.91
"Asia","Southern Asia","Afghanistan","UN",2020,"COU",329608862.04
"Asia","Southern Asia","Afghanistan","UNDP",2020,"COU",437495553.27
"Asia","Southern Asia","Afghanistan","UNEP",2020,"COU",4415.7
"Asia","Southern Asia","Afghanistan","UNFPA",2020,"COU",14758203.38
"Asia","Southern Asia","Afghanistan","UNHABITAT",2020,"COU",18350199.73
"Asia","Southern Asia","Afghanistan","UNHCR",2020,"COU",57548800.45
"Asia","Southern Asia","Afghanistan","UNICEF",2020,"COU",184556982.35
"Asia","Southern Asia","Afghanistan","UNIDO",2020,"COU",550605.3
"Asia","Southern Asia","Afghanistan","UNODC",2020,"COU",11077538.88
"Asia","Southern Asia","Afghanistan","UNOPS",2020,"COU",36569083.96
"Asia","Southern Asia","Afghanistan","UNV",2020,"COU",1493.45
"Asia","Southern Asia","Afghanistan","UNWOMEN",2020,"COU",8630568.44
"Asia","Southern Asia","Afghanistan","WFP",2020,"COU",173194147.01
"Asia","Southern Asia","Afghanistan","WHO",2020,"COU",69922278
"Asia","Southern Asia","Afghanistan","WMO",2020,"COU",51181.2
"Asia","Southern Asia","Bangladesh","FAO",2020,"COU",18780444.57
"Asia","Southern Asia","Bangladesh","ICAO",2020,"COU",47602.19
"Asia","Southern Asia","Bangladesh","ILO",2020,"COU",15038116.31
"Asia","Southern Asia","Bangladesh","IOM",2020,"COU",110837389.39
"Asia","Southern Asia","Bangladesh","ITU",2020,"COU",-876.56
"Asia","Southern Asia","Bangladesh","UN",2020,"COU",17517280.78
"Asia","Southern Asia","Bangladesh","UNAIDS",2020,"COU",188598
"Asia","Southern Asia","Bangladesh","UNCDF",2020,"COU",2957572.97
"Asia","Southern Asia","Bangladesh","UNDP",2020,"COU",65121467.08
"Asia","Southern Asia","Bangladesh","UNEP",2020,"COU",209749.97
"Asia","Southern Asia","Bangladesh","UNFPA",2020,"COU",37943855.4
"Asia","Southern Asia","Bangladesh","UNHCR",2020,"COU",164113520.48
"Asia","Southern Asia","Bangladesh","UNICEF",2020,"COU",185573304.78
"Asia","Southern Asia","Bangladesh","UNIDO",2020,"COU",327022.08
"Asia","Southern Asia","Bangladesh","UNODC",2020,"COU",516309.5
"Asia","Southern Asia","Bangladesh","UNOPS",2020,"COU",2387894.72
"Asia","Southern Asia","Bangladesh","UNWOMEN",2020,"COU",7596384.37
"Asia","Southern Asia","Bangladesh","UPU",2020,"COU",32583.24
"Asia","Southern Asia","Bangladesh","WFP",2020,"COU",228278851.37
"Asia","Southern Asia","Bangladesh","WHO",2020,"COU",34096859
"Asia","Southern Asia","Bangladesh","WMO",2020,"COU",88231.03
"Asia","Southern Asia","Bhutan","FAO",2020,"COU",690309.65
"Asia","Southern Asia","Bhutan","UN",2020,"COU",1125726.56
"Asia","Southern Asia","Bhutan","UNCDF",2020,"COU",51271.05
"Asia","Southern Asia","Bhutan","UNDP",2020,"COU",9989640.24
"Asia","Southern Asia","Bhutan","UNEP",2020,"COU",51490
"Asia","Southern Asia","Bhutan","UNFPA",2020,"COU",1210160.62
"Asia","Southern Asia","Bhutan","UNICEF",2020,"COU",5317445.62
"Asia","Southern Asia","Bhutan","UNODC",2020,"COU",146086.32
"Asia","Southern Asia","Bhutan","UNWOMEN",2020,"COU",31113.14
"Asia","Southern Asia","Bhutan","WFP",2020,"COU",2235175.55
"Asia","Southern Asia","Bhutan","WHO",2020,"COU",4321430
"Asia","Southern Asia","India","FAO",2020,"COU",2829990.12
"Asia","Southern Asia","India","ICAO",2020,"COU",49.39
"Asia","Southern Asia","India","ILO",2020,"COU",12379908.29
"Asia","Southern Asia","India","IOM",2020,"COU",5529.04
"Asia","Southern Asia","India","UN",2020,"COU",1272940.53
"Asia","Southern Asia","India","UNAIDS",2020,"COU",1089700
"Asia","Southern Asia","India","UNDP",2020,"COU",41266952.01
"Asia","Southern Asia","India","UNEP",2020,"COU",835008
"Asia","Southern Asia","India","UNFPA",2020,"COU",9106776.79
"Asia","Southern Asia","India","UNHABITAT",2020,"COU",448310.69
"Asia","Southern Asia","India","UNHCR",2020,"COU",8236980.61
"Asia","Southern Asia","India","UNICEF",2020,"COU",109794596.68
"Asia","Southern Asia","India","UNIDO",2020,"COU",17091917.56
"Asia","Southern Asia","India","UNODC",2020,"COU",506211.4
"Asia","Southern Asia","India","UNOPS",2020,"COU",139636.55
"Asia","Southern Asia","India","UNV",2020,"COU",210767.15
"Asia","Southern Asia","India","UNWOMEN",2020,"COU",2887507.81
"Asia","Southern Asia","India","WFP",2020,"COU",3012958.81
"Asia","Southern Asia","India","WHO",2020,"COU",70312127
"Asia","Southern Asia","India","WMO",2020,"COU",50041.9
"Asia","Southern Asia","Iran","FAO",2020,"COU",1298960.57
"Asia","Southern Asia","Iran","ILO",2020,"COU",21659.42
"Asia","Southern Asia","Iran","UN",2020,"COU",1160160.22
"Asia","Southern Asia","Iran","UNAIDS",2020,"COU",603026
"Asia","Southern Asia","Iran","UNDP",2020,"COU",9510098.49
"Asia","Southern Asia","Iran","UNEP",2020,"COU",39315
"Asia","Southern Asia","Iran","UNFPA",2020,"COU",1865578.02
"Asia","Southern Asia","Iran","UNHABITAT",2020,"COU",169705.01
"Asia","Southern Asia","Iran","UNHCR",2020,"COU",30882916.41
"Asia","Southern Asia","Iran","UNICEF",2020,"COU",13986179.47
"Asia","Southern Asia","Iran","UNIDO",2020,"COU",-568108.79
"Asia","Southern Asia","Iran","UNODC",2020,"COU",1958482.74
"Asia","Southern Asia","Iran","WFP",2020,"COU",9417225.06
"Asia","Southern Asia","Iran","WHO",2020,"COU",51825542
"Asia","Southern Asia","Maldives","FAO",2020,"COU",11792.03
"Asia","Southern Asia","Maldives","ILO",2020,"COU",91887.97
"Asia","Southern Asia","Maldives","IOM",2020,"COU",141488.43
"Asia","Southern Asia","Maldives","UN",2020,"COU",1184346.29
"Asia","Southern Asia","Maldives","UNDP",2020,"COU",8402142.16
"Asia","Southern Asia","Maldives","UNEP",2020,"COU",186624.06
"Asia","Southern Asia","Maldives","UNFPA",2020,"COU",528189.37
"Asia","Southern Asia","Maldives","UNICEF",2020,"COU",3947918.13
"Asia","Southern Asia","Maldives","UNIDO",2020,"COU",113583.11
"Asia","Southern Asia","Maldives","UNODC",2020,"COU",95951.28
"Asia","Southern Asia","Maldives","UNOPS",2020,"COU",776106.51
"Asia","Southern Asia","Maldives","WHO",2020,"COU",5321178
"Asia","Southern Asia","Nepal","FAO",2020,"COU",2854970.44
"Asia","Southern Asia","Nepal","ICAO",2020,"COU",52710.1
"Asia","Southern Asia","Nepal","ILO",2020,"COU",5275375.61
"Asia","Southern Asia","Nepal","IOM",2020,"COU",2317991.61
"Asia","Southern Asia","Nepal","UN",2020,"COU",1280067.57
"Asia","Southern Asia","Nepal","UNAIDS",2020,"COU",334010
"Asia","Southern Asia","Nepal","UNCDF",2020,"COU",498638.73
"Asia","Southern Asia","Nepal","UNDP",2020,"COU",19450461.29
"Asia","Southern Asia","Nepal","UNEP",2020,"COU",454834.97
"Asia","Southern Asia","Nepal","UNFPA",2020,"COU",9238383.91
"Asia","Southern Asia","Nepal","UNHABITAT",2020,"COU",1481325.11
"Asia","Southern Asia","Nepal","UNHCR",2020,"COU",4723134.31
"Asia","Southern Asia","Nepal","UNICEF",2020,"COU",27269303.85
"Asia","Southern Asia","Nepal","UNIDO",2020,"COU",-497186.48
"Asia","Southern Asia","Nepal","UNODC",2020,"COU",63989.6
"Asia","Southern Asia","Nepal","UNOPS",2020,"COU",13616740.38
"Asia","Southern Asia","Nepal","UNWOMEN",2020,"COU",3536089.6
"Asia","Southern Asia","Nepal","UNWTO",2020,"COU",8505.52
"Asia","Southern Asia","Nepal","WFP",2020,"COU",14327504.36
"Asia","Southern Asia","Nepal","WHO",2020,"COU",10871740
"Asia","Southern Asia","Pakistan","FAO",2020,"COU",33646013
"Asia","Southern Asia","Pakistan","ILO",2020,"COU",5276382.39
"Asia","Southern Asia","Pakistan","IOM",2020,"COU",15387215.84
"Asia","Southern Asia","Pakistan","UN",2020,"COU",34041868.3
"Asia","Southern Asia","Pakistan","UNAIDS",2020,"COU",736261
"Asia","Southern Asia","Pakistan","UNDP",2020,"COU",48963909.18
"Asia","Southern Asia","Pakistan","UNEP",2020,"COU",585745.32
"Asia","Southern Asia","Pakistan","UNFPA",2020,"COU",11000804.46
"Asia","Southern Asia","Pakistan","UNHABITAT",2020,"COU",202970.23
"Asia","Southern Asia","Pakistan","UNHCR",2020,"COU",50172687.27
"Asia","Southern Asia","Pakistan","UNICEF",2020,"COU",154938158.74
"Asia","Southern Asia","Pakistan","UNIDO",2020,"COU",3653297.21
"Asia","Southern Asia","Pakistan","UNODC",2020,"COU",9774115.42
"Asia","Southern Asia","Pakistan","UNOPS",2020,"COU",3945057.96
"Asia","Southern Asia","Pakistan","UNV",2020,"COU",2313.13
"Asia","Southern Asia","Pakistan","UNWOMEN",2020,"COU",3831551.62
"Asia","Southern Asia","Pakistan","WFP",2020,"COU",45248165.14
"Asia","Southern Asia","Pakistan","WHO",2020,"COU",129551883
"Asia","Southern Asia","Southern Asia","IOM",2020,"SUB",5114901.94
"Asia","Southern Asia","Southern Asia","UN",2020,"SUB",29664.99
"Asia","Southern Asia","Southern Asia","UNICEF",2020,"SUB",16972844.58
"Asia","Southern Asia","Southern Asia","UNODC",2020,"SUB",3523546.4
"Asia","Southern Asia","Sri Lanka","FAO",2020,"COU",2066945.88
"Asia","Southern Asia","Sri Lanka","ILO",2020,"COU",4845701.49
"Asia","Southern Asia","Sri Lanka","IOM",2020,"COU",3757626.45
"Asia","Southern Asia","Sri Lanka","UN",2020,"COU",1929813.25
"Asia","Southern Asia","Sri Lanka","UNDP",2020,"COU",15765264.77
"Asia","Southern Asia","Sri Lanka","UNEP",2020,"COU",53273.11
"Asia","Southern Asia","Sri Lanka","UNFPA",2020,"COU",2118635.71
